Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1.0,-0.5495714327574308,-0.5,-0.5,0.0012626262626262627,-0.0008522727272727272,0.0024096385542168677,1.032258064516129,0.09353197674962395,0.0,-0.0007369196757553427,1.2307692307692308,-0.003526922172998698,0.0,0.6831148135818651,1.2741395041605628,-0.25020996174444476,-0.5056706480238078,-1.0066954001323583,-0.30434782608695654,-0.6829981322037867,-0.1996641322394203,-0.016639575684272087,-0.9980259812767315,-0.0009593610655303568,-0.5153980343621203,-0.16974233782822845,-0.5270860923237001,-0.9949897994055694,-0.06840390879478828,0.0,0.0,0.0,0.0,-1.1111111111111112,-1.0,0.9569752446706983,1.5186013994780647,1.2307692307692308,-0.0007369196757553427,-0.00483524355335496,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.005820200572232063,0.09353197674962395,-0.003526922172998698,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0012626262626262627,-0.5,-0.0008522727272727272,0.0,-1.5566382839619557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.3159196841848937,4.666666666666667,4.333333333333333,1.529040404040404,22.404829545454547,1.1710843373493975,0.0,0.19651162791840182,1.0243708722515628,13.249815770081062,0.0,8.539854221542425,8.498012499302156,13.668892934352042,0.8202883023867845,-0.24615568850236313,-0.4602712644750047,-0.7462973201645263,-0.30434782608695654,-0.3684766818147955,-0.1691821687898223,1.051728706205765,-0.7080625704116527,-0.0008254502501334112,-0.28246757665246797,-0.15600461067285762,-0.431600930810407,-0.7378933960212504,-0.06840390879478828,0.0,0.0,0.0,0.0,4.7407407407407405,4.925925925925926,1.3233742784223899,0.6322067094082636,0.0,13.249815770081062,5.7675529006638655,6.578095028460363,43.659374247333524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.595104315100988,0.19651162791840182,8.539854221542425,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,1.529040404040404,4.333333333333333,22.404829545454547,0.0,0.9999844336171604,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.5548730768026044,-0.5,-0.8333333333333334,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,1.3162004257280289,-0.23570907165103414,-0.5517911490008107,-1.028237122297337,143.15942028985506,-0.6829981322037867,-0.1996641322394203,-0.016639575684272087,-0.9980259812767315,-0.0009593610655303568,-0.5256768315518197,-0.19583326829685194,-0.5949816662856208,-1.0372275095015688,-0.06840390879478828,0.0,0.0,0.0,0.0,-1.0,-1.037037037037037,2.0622536072843545,1.013246178831348,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.039141414141414144,-0.8333333333333334,-0.040625,0.0,0.9999688672343208,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.645359722661472,1.0,0.6666666666666666,2.400252525252525,1.2167613636363637,3.1421686746987953,0.0,2.530276162937806,3.975424176382262,1.7752394988946205,0.0,1.3928991301778628,1.8483985834963097,0.03145379811174157,-0.11377509389061428,2.740610268589699,8.54187693936083,19.893790890737435,0.014492753623188406,7.365553926629134,2.497764435086509,109.92012239933466,18.941557082041413,0.0037375108177953482,5.6739605652658005,3.296249922276074,16.52844342381109,21.952944709671407,6.824104234527687,0.0,0.0,0.0,0.0,0.6666666666666666,0.8518518518518519,-0.06832417554152392,-0.0854910522981059,0.0,1.7752394988946205,1.261814367855431,1.4422081079333624,2.1650396937208454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236909025610758,2.530276162937806,1.3928991301778628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.400252525252525,0.6666666666666666,1.2167613636363637,0.0,0.9999844336171604,0.5,0.0,1226591.0,0.0,1226591.0,1226591.0,10000000.0,0.0,10000000.0,10000000.0
1.0,-0.4893835765232249,0.16666666666666666,0.3333333333333333,0.4621212121212121,1.3571022727272728,0.19759036144578312,2.2903225806451615,0.8100436046982583,0.17269187945887043,0.9550478997789241,1.0384615384615385,2.000940512802838,1.4448106046533769,3.125645771520792,0.5393992343347532,-0.2276279113976586,-0.49860740860674513,-0.9668245750714148,-0.30434782608695654,-0.6476483594257192,-0.17311312523385597,0.07840604939198587,-0.9635444602853355,0.020518334789030507,-0.4557958293073493,-0.1451530646767977,-0.5195235895108155,-0.9559893541004318,-0.06840390879478828,0.0,0.0,0.0,0.0,-0.8148148148148148,-0.6296296296296297,0.6762891916745515,0.5342596266268597,1.0384615384615385,0.9550478997789241,2.1029164961929023,1.3460941494853746,1.8913751898188407,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147116761941674,0.8100436046982583,2.000940512802838,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4621212121212121,0.3333333333333333,1.3571022727272728,0.0,-1.5566382839619557e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4555624825072017,0.0,0.0,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,-0.08989407957373195,0.7622142137395397,0.501380825496193,0.0073718512561467,0.14492753623188406,0.31988338246719383,0.8046804326582236,0.039223109833369685,0.007834262185577699,1.0009993344432608,0.48740490739102627,0.8327791158944982,0.4627827407195069,0.007530834791793959,0.3257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,-0.04332129021119581,-0.06168654617665148,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039141414141414144,0.0,-0.040625,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.45288842095478093,0.0,0.0,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,-0.08980034825479175,0.7594643853566725,0.4986756425595772,0.001589555427106632,-0.18840579710144928,0.3175054011770841,0.8022989823914092,-0.003893673046388355,0.002225257469866305,1.0002598269552478,0.4847370471681518,0.8300703571052974,0.46025460930537365,0.0017667222435094187,-0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.0,-0.043209566966622086,-0.06160012280796879,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039141414141414144,0.0,-0.040625,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030145711852059175,0.5,0.3333333333333333,2.210858585858586,0.9295454545454546,2.595180722891566,0.0,3.4579838046196496,3.8610402669999497,2.2380250552689755,0.0,1.3374382790074582,2.4551401120814016,0.3551440338870367,-0.03375066050326417,0.1080517301363119,-0.028038638326679893,-0.4474818426277299,0.8840579710144928,-0.09074975255691191,0.09689205728649827,5.221418992278598,-0.4099917250730287,-0.0005116592349495236,0.061694456667306795,0.23014940982271778,0.09494393758569825,-0.4423723372306163,18.133550488599347,0.0,0.0,0.0,0.0,0.1111111111111111,0.48148148148148145,0.041804612057315935,-0.01930909237170063,0.0,2.2380250552689755,1.3684343661438707,1.8073874950905011,3.373266858395646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3699200095100401,3.4579838046196496,1.3374382790074582,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.210858585858586,0.3333333333333333,0.9295454545454546,0.0,0.9999844336171604,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4527222077957508,0.0,0.0,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,-0.08979450580002737,0.7592934625047953,0.49842124391443543,0.002171764134268218,-0.057971014492753624,0.3174215898085376,0.8022150487549321,0.007348313589816981,0.002829426836684845,0.9994743500828448,0.48457121946867593,0.8299019872504614,0.46008765197163726,0.0024937087704400237,-0.013029315960912053,0.0,0.0,0.0,0.0,0.0,0.0,-0.043202603040794055,-0.061594735871633666,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039141414141414144,0.0,-0.040625,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4529652124446672,0.0,0.0,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,-0.08980304685419808,0.7595433527092279,0.49856689881684446,0.0034639323800189324,-0.17391304347826086,0.317411612264663,0.8022050566553515,0.025781203275968022,0.004334865357965365,0.9987987999992005,0.48481366057338077,0.8301481450017566,0.4603646093339608,0.0037592038358377432,-0.03908794788273615,0.0,0.0,0.0,0.0,0.0,0.0,-0.043212783580425074,-0.061602610999207844,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039141414141414144,0.0,-0.040625,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.45201693858600595,0.0,0.0,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,-0.0897696939847185,0.758568210243313,0.4974557341223002,-0.00038115821835758504,0.17391304347826086,0.31608992028607613,0.8008814363976803,-0.008703812214573513,0.0006520243661705034,0.9991785470876396,0.4838675858259152,0.8291875668329809,0.4593055280567714,0.00015741018816731045,0.03908794788273615,0.0,0.0,0.0,0.0,0.0,0.0,-0.04317302854286766,-0.06157185854933214,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039141414141414144,0.0,-0.040625,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.549057131858061,-0.5,-0.5,0.013888888888888888,0.015909090909090907,0.02650602409638554,1.3548387096774193,0.24469476745608687,0.0,0.02800294767870302,1.6153846153846154,0.06583588053912956,0.03525362526841878,0.9153788025865174,1.207597793461185,-0.24862334242993725,-0.5033773580430536,-1.0045906528276913,-0.2898550724637681,-0.6829981322037867,-0.1996641322394203,-0.016639575684272087,-0.9980259812767315,-0.0009593610655303568,-0.5148849261613105,-0.1684399023250137,-0.5237034657768719,-0.9928834025454885,-0.06514657980456026,0.0,0.0,0.0,0.0,-1.1111111111111112,-1.0,0.9074036650155547,1.4419093293411522,1.6153846153846154,0.02800294767870302,0.07156160458965344,0.02751894282605388,0.0023806272359475603,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08613896846903453,0.24469476745608687,0.06583588053912956,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.013888888888888888,-0.5,0.015909090909090907,0.0,-1.5566382839619557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.45216850073709725,0.0,0.0,-0.039141414141414144,-0.040625,-0.0746987951807229,0.0,-0.3901889535110575,0.0,-0.0449521002210759,0.0,-0.168116623591361,-0.03225810252743296,-0.011156416120094556,-0.08977502895058706,0.7587240666018049,0.4978827867445536,0.0009193871310932959,0.043478260869565216,0.3159868189993721,0.8007781848352421,0.0031418638358091935,0.0011285804013838072,0.9982911381020241,0.48401879649413027,0.8293410955759924,0.4594892426629515,0.0011536509843314727,0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.0,-0.04317938756627513,-0.06157677757510199,0.0,-0.0449521002210759,-0.20211318053023733,-0.029494865285405757,-0.000869947077713036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24328438391930024,-0.3901889535110575,-0.168116623591361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039141414141414144,0.0,-0.040625,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5506263053290262,-0.5,-0.5,-0.0012626262626262627,0.009943181818181818,-0.0024096385542168677,0.967741935483871,0.06329941860833135,0.0,0.018422991893883568,1.1538461538461537,0.04114742532813868,0.03225810250446944,0.9241963668693888,1.4337803050256248,-0.25346424576403803,-0.5134731426360708,-1.0129091168019568,2.753623188405797,-0.6829981322037867,-0.1996641322394203,-0.016639575684272087,-0.9980259812767315,-0.0009593610655303568,-0.5164504606128971,-0.17241373795662968,-0.5398708225749794,-1.0011287967440945,2.785016286644951,0.0,0.0,0.0,0.0,-1.1111111111111112,-1.0,1.075902855386153,1.7025940156277686,1.1538461538461537,0.018422991893883568,0.02804441260945879,0.029494865285405757,0.002609841233139108,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03375716331894597,0.06329941860833135,0.04114742532813868,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.0012626262626262627,-0.5,0.009943181818181818,0.0,-1.5566382839619557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
